Wall time,Step,Value
1421892159.5180259,634,155783.109375
1421892203.272074,635,159247.828125
1421892247.2008839,636,159652.59375
1421892290.893209,637,158098.484375
1421892334.824507,638,158517.578125
1421892378.7018502,639,159721.234375
1421892422.063742,640,158483.625
1421892466.1092741,641,158101.5625
1421892509.996321,642,156853.953125
1421892553.911814,643,156238.109375
1421892597.533817,644,154300.78125
1421892641.0710452,645,156318.921875
1421892684.3256488,646,154281.109375
1421892728.180765,647,153346.5625
1421892771.759346,648,154270.375
1421892815.439359,649,153144.5
1421892859.1598542,650,153111.640625
1421892902.507052,651,153165.15625
1421892946.086333,652,152292.65625
1421892989.6641579,653,150614.203125
1421893033.1857028,654,151521.5
1421893076.718387,655,150946.796875
1421893120.417758,656,151083.515625
1421893163.731773,657,150654.046875
1421893207.588612,658,149335.6875
1421893251.5520551,659,148827.5625
1421893295.386088,660,148405.78125
1421893339.011167,661,148582.171875
1421893382.5699031,662,148191.359375
1421893426.482686,663,146564.484375
1421893470.1090822,664,146075.109375
1421893513.740536,665,145178.765625
1421893557.4205089,666,144962.140625
1421893600.930721,667,144835.5
1421893644.864668,668,143992.71875
1421893688.340713,669,143192.390625
1421893732.115969,670,142525.734375
1421893775.684503,671,141969.140625
1421893819.403285,672,141658.90625
1421893862.843127,673,141323.3125
1421893906.6257641,674,140258.046875
1421893950.4413939,675,140230.234375
1421893994.139025,676,139256.0625
1421894037.541109,677,139983.34375
1421894081.411188,678,138674.359375
1421894125.350456,679,139365.0625
1421894169.127677,680,139294.875
1421894212.99459,681,138721.375
1421894257.0238562,682,139318.265625
1421894300.839945,683,138852.171875
1421894344.7644072,684,138409.90625
1421894388.927626,685,138880.390625
1421894432.598009,686,138251.78125
1421894476.9396942,687,137690.375
1421894520.7134569,688,137935.453125
1421894564.507214,689,137376.421875
1421894608.250924,690,136747.796875
1421894652.0523589,691,136589.796875
1421894695.745923,692,136090.8125
1421894739.1930099,693,135787.25
1421894783.1697779,694,135482.671875
1421894826.978271,695,134764.3125
1421894870.7499032,696,134553.515625
1421894915.0548842,697,134364.9375
1421894959.35646,698,133757.546875
1421895003.155879,699,133418.78125
1421895047.199789,700,133183.984375
1421895091.4329321,701,132964.640625
1421895135.882507,702,132582.71875
1421895179.712415,703,132341.375
1421895223.754255,704,132237.453125
1421895267.5737212,705,131728.015625
1421895311.221448,706,131573.078125
1421895355.004213,707,131466.28125
1421895398.806669,708,131129.765625
1421895442.634439,709,130878.34375
1421895486.503714,710,130640.2109375
1421895530.335822,711,130488.734375
1421895574.303222,712,130149.953125
1421895617.926372,713,130098.4140625
1421895661.8818061,714,129724.515625
1421895706.010945,715,129584.2421875
1421895749.963728,716,129289.3046875
1421895793.989738,717,129264.28125
1421895837.967393,718,128836.1953125
1421895882.0372312,719,128931.8203125
1421895925.722903,720,128329.0546875
1421895969.536454,721,128617.234375
1421896013.274452,722,128063.40625
1421896057.3688478,723,128332.984375
1421896101.32078,724,127987.6953125
1421896145.3413801,725,127935.703125
1421896189.135225,726,127880.03125
1421896232.991827,727,127555.4453125
1421896276.954018,728,127545.828125
1421896320.8461592,729,127582.0078125
1421896364.8534021,730,126955.203125
1421896408.801994,731,127397.5078125
1421896452.765934,732,126736.984375
1421896496.560582,733,126949.0703125
